"original_idx","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV","group"
213,6.375,2.92001331719541,4,-0.516687689195487,-0.142360813351939,3.9454,0,0.489,0,385.81,277,10.59,32.3,28.1,1
10,6.377,4.34010663761075,5,-0.282355124482593,-1.42225756521518,6.3467,12.5,0.524,0,392.52,311,7.87,94.3,15,1
429,6.38,4.67115273788205,24,1.36271093781534,0.833916637360556,1.9682,0,0.679,0,60.72,666,18.1,95.6,9.5,1
318,6.382,3.0873635507784,4,-0.00109058357058532,-0.24401601094397,3.5325,0,0.544,0,395.21,304,9.9,67.2,23.1,1
84,6.389,2.96220209812947,3,-1.04542245932965,-0.193693261025715,4.7794,0,0.449,0,396.9,247,4.49,48,23.9,1
402,6.404,4.32645706616516,24,1.37347451519496,0.833916637360556,1.639,0,0.693,0,376.11,666,18.1,100,12.1,1
441,6.406,4.2480425190673,24,1.37874788440396,0.833916637360556,2.0651,0,0.74,0,385.96,666,18.1,97.2,17.1,1
70,6.417,2.38528742469947,4,-0.754105737683146,0.187985637785564,5.2873,0,0.413,0,383.73,305,10.81,6.6,24.2,1
320,6.426,2.49260447666249,5,-0.428187092090874,0.431102979977672,4.5404,0,0.493,0,396.9,287,7.38,52.3,23.8,1
5,6.43,2.00367479764632,3,-1.3285991640072,-0.0899986875399935,6.0622,0,0.458,0,394.12,222,2.18,58.7,28.7,1
325,6.431,1.96698002837578,5,-0.360853067613337,0.431102979977672,5.4159,0,0.493,0,393.68,287,7.38,14.7,24.6,1
248,6.433,2.94472334302253,7,-0.437858807551858,0.130160746119299,7.8265,22,0.431,0,374.71,330,5.86,49.1,24.5,1
415,6.434,5.06681790495356,24,1.6235536098344,0.833916637360556,1.8347,0,0.679,0,27.25,666,18.1,100,7.2,1
251,6.438,1.4836495332713,7,-0.306604034199992,0.130160746119299,7.3967,22,0.431,0,377.07,330,5.86,8.9,24.8,1
92,6.442,2.69165071952762,4,-1.14415435440604,-0.341710340923556,3.6659,28,0.464,0,395.01,270,15.04,53.6,22.9,1
62,6.456,2.38758266975748,8,-0.639749350050662,0.494955615629276,7.2255,25,0.453,0,396.9,284,5.13,67.8,22.2,1
108,6.474,3.38117902571451,5,-0.563801111756315,1.368618600426,2.4329,0,0.52,0,395.24,384,8.56,97.1,19.8,1
278,6.482,2.4904258997364,4,-0.806405262083077,-0.61251795246359,4.1403,40,0.447,0,396.9,254,6.41,32.1,29.1,1
476,6.484,4.16192898206622,24,1.10084481200348,0.833916637360556,2.3053,0,0.614,0,396.21,666,18.1,93.6,16.7,1
250,6.487,2.18739734429996,7,-0.517478183377313,0.130160746119299,7.3967,22,0.431,0,396.28,330,5.86,13,24.4,1
350,6.49,2.20760664737077,1,-0.93713710040687,0.494955615629276,8.7921,40,0.429,0,396.9,335,1.25,44.4,22.9,1
28,6.495,3.45639545357996,4,0.304336945261535,1.45124616523898,4.4547,0,0.538,0,387.94,307,8.14,94.4,18.4,1
52,6.511,2.0231414599836,4,-1.01481157836723,-0.926703754699467,6.8147,21,0.439,0,396.9,243,5.64,21.1,25,1
342,6.54,2.7863446373514,1,-1.4257046057853,-1.22492933060631,6.2669,0,0.518,0,389.96,422,1.89,59.7,16.5,1
296,6.549,2.53356015340591,4,-1.01362878321265,-1.1943938643994,5.9604,0,0.437,0,392.85,289,13.92,51,27.1,1
188,6.556,1.81251836199392,5,-0.572713029421591,-1.42225756521518,4.5667,45,0.437,0,382.84,398,3.44,29.1,29.8,1
289,6.565,2.94296768133818,6,-1.13232959180986,-0.997706535589136,7.3172,52.5,0.405,0,371.72,293,5.32,22.9,24.8,1
301,6.59,2.94121059343912,7,-1.23679087283016,-1.16323735407812,5.4917,34,0.433,0,395.75,329,6.09,40.4,22,1
194,6.604,1.75587826607416,1,-1.73110191590629,-1.31292709856617,6.2196,60,0.401,0,376.7,265,2.93,18.8,29.1,1
239,6.606,2.52928758790583,6,-0.729788916439565,-0.997706535589136,6.1899,30,0.428,0,383.78,300,4.93,42.2,23.3,1
305,6.616,2.83860881851126,7,-1.00320285512325,-0.24401601094397,3.37,33,0.472,0,393.36,222,2.18,58.1,28.4,1
85,6.63,2.34116824416398,3,-0.979099447662566,-0.193693261025715,4.4377,0,0.449,0,392.3,247,4.49,56.1,26.6,1
348,6.635,2.21011810451908,4,-1.70749712180623,-0.852800591791647,8.344,80,0.435,0,390.94,280,2.01,29.7,24.5,1
217,6.642,2.97435392292094,5,-0.873527715910176,-1.06591919064377,3.4211,0,0.55,0,392.78,276,13.89,85.1,28.7,1
29,6.674,3.33895518265296,4,0.422450203982478,1.45124616523898,4.239,0,0.538,0,380.23,307,8.14,87.3,21,1
343,6.696,2.48824498167994,5,-1.41593677666986,-0.61251795246359,5.7321,55,0.484,0,396.9,370,3.78,56.4,23.9,1
80,6.727,2.02590611631263,4,-1.15573790796708,0.073471767344769,5.4007,25,0.426,0,396.9,281,4.86,33.5,28,1
353,6.728,1.79383327370528,5,-1.63513170996716,-0.852800591791647,12.1265,90,0.41,0,384.46,187,2.02,36.1,30.1,1
191,6.739,1.85236043558938,5,-0.881182162199306,-1.42225756521518,6.4798,45,0.437,0,389.71,398,3.44,30.8,30.5,1
63,6.762,2.94121059343912,8,-0.569857701758896,0.494955615629276,7.9809,25,0.453,0,395.58,284,5.13,43.4,25,1
187,6.782,2.37607998346522,5,-0.81315184879065,-1.42225756521518,3.7886,45,0.437,0,393.87,398,3.44,41.1,32,1
504,6.794,2.32939339467201,1,-0.642909385632915,1.45124616523898,2.3889,0,0.573,0,393.45,273,11.93,89.3,22,1
277,6.826,1.68415641953307,4,-0.944292098836412,-0.61251795246359,4.8628,40,0.447,1,393.45,254,6.41,27.6,33.1,1
307,6.849,2.56322071413899,7,-1.05891424750766,-0.24401601094397,3.1827,33,0.472,0,396.9,222,2.18,70.3,28.2,1
409,6.852,4.2741161140604,24,1.53478477167175,0.833916637360556,1.4655,0,0.597,0,179.36,666,18.1,100,27.5,1
275,6.854,1.23969924478981,4,-0.710566640972217,-0.61251795246359,4.2673,40,0.447,0,396.9,254,6.41,42.8,32,1
290,6.861,1.38392061319881,4,-1.24215263973925,0.187985637785564,5.1167,80,0.411,0,396.9,245,4.95,27.9,28.5,1
240,6.897,3.24902563166555,6,-0.625958095700758,-0.997706535589136,6.3361,30,0.428,0,391.25,300,4.93,54.3,22,1
349,6.939,2.18485632869642,1,-1.3444860289298,0.494955615629276,8.7921,40,0.429,0,389.85,335,1.25,34.5,26.6,1
281,6.968,1.82178979285759,5,-1.21180293627608,-1.4986288445605,5.2447,20,0.4429,0,392.23,216,3.33,37.2,35.4,1
199,6.975,1.81251836199392,3,-1.29941373385197,-0.852800591791647,7.6534,95,0.403,0,396.9,402,1.47,15.3,34.9,1
179,6.98,1.95554351788579,3,-0.974979132295867,-0.525818250464659,2.829,0,0.488,0,396.9,193,2.46,58.4,37.2,1
303,6.982,1.90319450985413,7,-0.689806356319916,-1.16323735407812,5.4917,34,0.433,0,390.43,329,6.09,17.7,33.1,1
299,7.041,1.86745735186065,5,-0.995356117901198,-1.52306810828665,7.8278,70,0.4,0,371.58,358,2.24,10,29,1
89,7.079,2.13593193411735,2,-1.02056776566917,-0.525818250464659,3.4145,0,0.489,0,396.06,270,3.41,63.1,28.7,1
64,7.104,2.669791809027,3,-1.56168397500598,-0.142360813351939,9.2229,17.5,0.4161,0,393.24,216,1.38,59.5,33,1
192,7.178,1.19167394244065,5,-0.763677815290095,-1.42225756521518,6.4798,45,0.437,0,390.49,398,3.44,26.3,36.4,1
264,7.206,2.67975608828148,5,0.146878096480402,-1.88714317572526,1.9301,20,0.647,0,387.89,264,3.97,91.6,36.5,1
55,7.249,1.8883877729515,5,-1.78337463925958,-0.481155986929274,8.6966,90,0.403,0,395.93,226,1.22,21.9,35.4,1
198,7.274,2.36218866261501,2,-1.20273636009996,-1.95119453467277,7.309,80,0.404,0,392.2,329,1.52,38.3,34.6,1
258,7.333,2.61719309471249,5,0.23405584043182,-1.88714317572526,1.8946,20,0.647,0,383.29,264,3.97,100,36,1
237,7.358,1.86444784052891,8,0.11311601621976,-0.695829524768667,4.148,0,0.507,0,390.07,307,6.2,71.6,31.5,1
99,7.416,2.25968019679516,2,-0.885053898594895,-0.435595771986813,3.4952,0,0.445,0,396.9,276,2.89,62.5,33.2,1
202,7.61,1.29472254172168,2,-1.50120378027857,-1.54701457236491,6.27,82.5,0.415,0,395.38,348,2.03,15.7,42.3,1
180,7.765,2.56952106214776,3,-0.906226095705115,-0.525818250464659,2.741,0,0.488,0,395.56,193,2.46,83.3,39.8,1
280,7.82,1.54587838126817,5,-1.23057998920222,-1.4986288445605,4.6947,20,0.4429,0,387.31,216,3.33,64.5,45.4,1
203,7.853,1.5637668426471,4,-1.24092217379969,-1.54701457236491,5.118,95,0.4161,0,392.78,224,2.68,33.2,48.5,1
195,7.875,1.23539042638482,4,-1.75416231758828,-1.61599016005755,5.6484,80,0.422,0,394.23,255,0.46,32,50,1
97,8.069,1.7007095453789,2,-0.593145304677562,-0.435595771986813,3.4952,0,0.445,0,396.9,276,2.89,76,38.7,1
232,8.337,1.00406601584559,8,0.167810620448871,-0.695829524768667,3.8384,0,0.507,0,385.91,307,6.2,73.3,41.7,1
310,5.22133738375995,3.76888375620663,1,-0.689817711453188,0.282515464424349,2.5194,0,0.544,0,350.45,304,9.9,37.8,16.1,1
223,7.37119041415328,2.00599882549471,6,-0.154704288381103,-0.167915338393406,3.2721,0,0.507,0,396.9,307,6.2,80.8,30.1,1
153,6.04152203525095,3.3882535324447,16,1.5408433453398,1.09352608397148,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4,1
151,5.93687435477388,3.77424961822953,10,0.304943543815846,0.0716413044696646,1.5916,0,0.871,0,341.6,403,19.58,100,19.6,1
170,6.06718565830962,3.91331244758271,8,0.599777131226464,1.32630720128865,2.4259,0,0.605,0,292.29,403,19.58,94.6,17.4,1
493,5.91440336030415,3.29119693852459,13,0.735585324620483,1.06672940213417,2.3817,0,0.585,0,396.9,391,9.69,54,21.8,1
156,5.89185250462383,4.46682990804604,14,1.3537240337987,-0.00473191982676818,1.7364,0,0.871,0,88.63,403,19.58,94,13.1,1
224,8.40725462078347,0.773758284259145,2,-0.242760597690791,-1.66971440126451,2.8944,0,0.504,0,385.05,307,6.2,78.3,44.8,1
148,4.91270084216233,4.7756669211263,8,0.702797103326043,-0.421387735777474,1.5296,0,0.871,0,356.99,403,19.58,93.8,17.8,1
317,6.40846943009851,2.74486365894612,9,-0.132110452162369,0.554943897874959,4.0317,0,0.544,0,396.9,304,9.9,71.7,19.8,1
161,8.58178963579804,0.52594029897794,3,-0.529463423634897,-1.16191495309125,1.9709,0,0.605,0,374.43,403,19.58,90.8,50,1
447,5.32060896946356,4.77112810937995,21,1.01766199795103,0.459169644610629,2.198,0,0.74,0,388.52,666,18.1,96.6,12.6,1
126,5.21071753226343,4.38218703633473,-2,-0.356876565338974,-0.270993269902066,1.7572,0,0.581,0,359.29,188,25.65,95.6,15.7,1
431,6.0014873085268,4.36221327202213,17,0.885579875898314,0.724431478423361,2.0882,0,0.584,0,81.33,666,18.1,94.3,14.1,1
361,6.6415597730282,3.27902595834676,20,1.88687800009313,1.28827360122121,2.2955,0,0.77,0,350.65,666,18.1,91.1,19.9,1
110,6.30442055681592,3.23508639743575,5,-0.0684277232658038,0.268411283153052,2.7778,0,0.52,0,393.49,384,8.56,54.4,21.7,1
186,8.75370522302769,1.45893327041801,5,-1.04004631847697,-2.65248079023082,3.1992,0,0.488,0,392.63,193,2.46,53.6,50,1
178,6.81045932611806,3.48206678494838,11,-0.0756601493289723,-1.27161371595962,2.9153,0,0.51,0,391.27,296,4.05,74.4,29.9,1
216,5.38687629613534,4.490820011244,4,-1.34589061375781,-1.77782518065278,3.1121,0,0.55,1,392.8,276,13.89,56,23.3,1
394,5.62486321540077,4.04864495929333,16,0.805300729590257,1.09525159158064,1.7821,0,0.693,0,396.9,666,18.1,94.7,12.7,1
503,5.9485289870729,3.95542731386508,5,-0.762131503516381,-1.00932003330123,2.1675,0,0.573,0,396.9,273,11.93,91,23.9,1
157,7.41767233077849,2.04547040601994,14,0.107608468057865,0.122150272479385,1.8773,0,0.605,0,363.43,403,19.58,97.4,41.3,1
229,6.48034602633548,1.16965553820188,9,-0.287001555172807,0.019640762486606,3.3751,0,0.504,0,380.34,307,6.2,21.4,31.5,1
145,5.90978922711982,4.59821315762342,14,0.789246264499923,-0.537039817556573,1.4191,0,0.871,0,172.91,403,19.58,100,13.8,1
155,5.36958792742003,4.9247677952119,11,1.52730852765059,-0.0764630337238767,1.7455,0,0.871,1,88.01,403,19.58,82.6,15.6,1
166,8.24015163343349,1.10013149170522,9,-0.511037548244222,-0.529576870023073,2.0459,0,0.605,0,369.3,403,19.58,96.2,50,1
263,6.59142947111566,2.84184126831722,12,0.391792912851823,-1.48559408026796,2.0788,20,0.647,0,393.42,264,3.97,94.5,31,1
205,5.99261294097618,2.83039113283561,1,-0.915809376951865,-0.730929948710423,3.9454,0,0.489,0,396.9,277,10.59,22.3,22.6,1
293,5.29890354921638,3.20866345931459,7,-0.46634247766299,-0.273151969542616,5.5027,0,0.437,0,396.9,289,13.92,18.4,23.9,1
221,5.73848024993267,3.46610770559182,3,-0.873156867948791,-0.406787901525811,3.048,0,0.507,1,395.24,307,6.2,91.3,21.7,1
164,6.27355972129208,2.97505211814883,4,-0.0187505573919845,-0.416186363490777,2.422,0,0.605,0,395.11,403,19.58,91.8,22.7,1
231,6.34962655446662,2.21016627033098,4,-0.249946389691437,-0.673987211158382,3.6715,0,0.504,0,376.14,307,6.2,76.9,31.7,1
33,6.11207836693073,2.98435964332354,1,-0.292658607475026,0.498601875195328,3.7872,0,0.538,0,358.77,307,8.14,95,13.1,1
433,6.22551049768473,4.10261226385447,29,2.29338564048616,1.17968632145867,2.3158,0,0.713,0,100.19,666,18.1,87.9,14.3,1
152,4.88365733948434,4.98474501670324,20,0.744756549418785,-2.18533220385034,1.6102,0,0.871,1,343.28,403,19.58,88,15.3,1
160,6.79146698070938,3.47712260733356,18,1.17583280882216,-0.0578360486754853,1.7984,0,0.605,1,338.92,403,19.58,92.6,27,1
87,6.32327906970434,3.48860417167704,4,-0.683501090012183,-1.23510268937258,3.7476,0,0.449,0,395.15,247,4.49,56.8,22.2,1
259,7.33549091229465,2.68181531064257,5,-0.57482314492978,-0.871007952262587,2.0107,20,0.647,0,391.93,264,3.97,100,30.1,1
226,7.7718920159154,2.10170066356556,11,0.144819702627205,-0.317491412750616,3.2157,0,0.504,0,387.38,307,6.2,86.5,37.6,1
177,5.99579149405564,3.42427477370889,5,-0.916035698577399,0.579117788937599,3.3175,0,0.51,0,395.6,296,4.05,73.4,24.6,1
128,5.63047891676568,3.77948885649121,5,0.670441826905165,1.34007662952886,1.8125,0,0.624,0,396.9,437,21.89,98.8,18,1
96,6.75687263285619,3.23075616142162,1,-0.116091000424495,1.16925073234377,3.4952,0,0.445,0,391.83,276,2.89,69.6,21.4,1
173,6.96259670793438,3.34655863250244,6,-0.404249864484699,-0.191783366925694,2.6463,0,0.51,0,395.5,296,4.05,84.1,23.6,1
335,5.67806855605034,2.91683059060536,7,-0.975929853371278,-1.58555431660224,5.9853,0,0.515,0,396.9,224,5.19,34.5,21.1,1
41,5.83141460944943,2.73322010226851,3,-0.680063105851156,-0.920730758248455,5.7209,0,0.448,0,385.41,233,6.91,2.9,26.6,1
219,6.01289301732844,4.66185874986825,9,0.0791829702957296,0.589444206733201,3.3633,0,0.55,1,393.74,276,13.89,92.4,23,1
329,6.52829464169476,2.50644804827339,11,-0.0592449714304146,1.11104895615891,5.2146,0,0.46,0,375.21,430,3.24,17.2,22.6,1
267,8.13993497535219,2.04078304786728,9,-0.634558546914309,-1.88714317572526,2.4216,20,0.575,0,384.54,264,3.97,67,50,1
168,6.82387593687457,3.27406126178863,13,0.228459516168503,-1.54701457236491,2.1,0,0.605,0,297.09,403,19.58,96.1,23.8,1
171,6.2081620356252,4.44934086424737,6,-0.0018888522274451,-1.54701457236491,2.3887,0,0.605,0,348.13,403,19.58,97.3,19.1,1
169,6.16505684092272,3.09023061612447,8,0.00802909116434246,-1.54701457236491,2.2625,0,0.605,0,330.04,403,19.58,95.2,22.3,1
150,5.95239699493927,4.01872623545136,17,1.41254783675332,-1.54701457236491,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5,1
159,5.52959175045514,3.9122650247753,11,-0.246706198072976,-1.54701457236491,1.7659,0,0.871,0,364.31,403,19.58,100,23.3,1
282,7.71634236184353,1.14500044284534,4,-0.894181105009226,-1.4986288445605,5.2119,20,0.4429,1,377.07,216,3.33,49.7,46,1
279,6.95399411137953,2.19442310400159,7,-1.19870541574829,-1.4986288445605,4.1007,20,0.4429,0,396.9,216,3.33,32.2,35.1,1
295,6.17632004542813,2.31228546698078,6,0.196090574435295,-1.1943938643994,5.9604,0,0.437,0,396.9,289,13.92,31.1,28.6,1
225,8.51731817158751,0.834997678633258,7,0.294477290504292,-0.695829524768667,2.8944,0,0.504,0,382,307,6.2,83,50,1
234,6.19279263547223,2.94141053178251,11,0.591696849801728,-0.695829524768667,3.6519,0,0.507,1,360.2,307,6.2,66.5,29,1
228,8.13206283538449,0.0500063989971475,9,-0.762491496329782,-0.695829524768667,3.3751,0,0.504,0,377.51,307,6.2,17,46.7,1
2,7.78730716165433,1.3381281436862,4,-0.373682762648608,-0.525818250464659,4.9671,0,0.469,0,392.83,242,7.07,61.1,34.7,1
184,6.52782520716575,3.37207154265739,0,-0.271224762251059,-0.525818250464659,2.9879,0,0.488,0,391,193,2.46,89.8,26.4,1
1,6.05245071932293,3.60149237664927,1,-0.756501971434319,-0.525818250464659,4.9671,0,0.469,0,396.9,242,7.07,78.9,21.6,1
94,6.16359394566091,3.2014146663075,1,-1.10922551572483,-0.341710340923556,3.615,28,0.464,0,396.9,270,15.04,77.3,20.6,1
74,5.71418580541844,2.82477382812149,2,-0.760298173265205,-0.0899986875399935,4.2515,0,0.437,0,394.92,398,12.83,6,24.1,1
81,6.41576733791646,2.32292051089095,2,-0.619698298643712,0.073471767344769,5.4007,25,0.426,0,395.63,281,4.86,70.4,23.9,1
35,6.12331499148452,4.07797228756042,-2,-0.98649720122963,0.187985637785564,3.3603,0,0.499,0,396.9,279,5.96,68.2,18.9,1
500,6.0131644736422,3.7259241613987,15,0.0403402294712942,0.187985637785564,2.4982,0,0.585,0,396.9,391,9.69,79.7,16.8,1
489,5.08318508892422,4.98243508136126,22,1.14874710907133,0.763410225319547,1.7554,0,0.609,0,344.05,711,27.74,98.3,7,1
356,5.63193634870526,4.18984783068426,23,2.00244442886988,0.833916637360556,2.1222,0,0.77,1,377.73,666,18.1,97.4,17.8,1
478,5.74493851813726,4.13215342219661,22,1.16988674159223,0.833916637360556,2.1705,0,0.614,0,379.7,666,18.1,96.7,14.6,1
388,5.74277262956057,5.32955848836627,25,1.33435456841544,0.833916637360556,1.5895,0,0.7,0,372.92,666,18.1,100,10.2,1
462,6.50454291958968,4.83564889154614,28,1.11358595557265,0.833916637360556,2.7344,0,0.713,0,396.9,666,18.1,83,19.5,1
371,9.37599493318212,0.205803719927439,21,0.995015968467177,0.833916637360556,1.1691,0,0.631,0,366.15,666,18.1,100,50,1
432,6.58707981158525,3.672065426881,25,1.67554527560076,0.833916637360556,2.2004,0,0.584,0,97.95,666,18.1,74.8,16.1,1
502,6.4420111118357,3.05615212368236,10,0.600658913068205,1.45124616523898,2.2875,0,0.573,0,396.9,273,11.93,76.7,20.6,1
18,6.3475461531276,2.50001423226373,4,0.146819077818228,1.45124616523898,3.7965,0,0.538,0,288.99,307,8.14,36.6,20.2,1
339,6.01257357485856,3.05237982360264,1,-1.00146991925243,0.833916637360556,4.8122,0,0.515,0,396.9,224,5.19,45.4,19,1
340,5.90179099048306,2.94010219178032,-1,-0.942237381503266,0.833916637360556,4.8122,0,0.515,0,396.9,224,5.19,58.5,18.7,1
111,6.00299795018147,3.74556432765276,5,-0.685513679240743,-0.525818250464659,2.6775,0,0.547,0,395.59,432,10.01,81.6,22.8,1
115,6.53738256752326,4.27185688943579,13,-0.417161495971075,-0.525818250464659,2.4631,0,0.547,0,344.91,432,10.01,88.2,18.3,1
490,5.52346340961377,4.77957896571275,16,-0.322137746287165,0.763410225319547,1.8226,0,0.609,0,318.43,711,27.74,98,8.1,1
212,5.30797045288487,3.04892267991389,8,-0.299514037675117,-0.142360813351939,3.6526,0,0.489,1,390.94,277,10.59,53.8,22.4,1
138,5.79615388755308,4.50993013940299,13,-0.230813169748103,1.62150192036674,1.6686,0,0.624,0,392.04,437,21.89,98.2,13.3,1
136,5.33770398137104,3.72788386018204,7,-0.106515801661242,1.62150192036674,1.9669,0,0.624,0,378.25,437,21.89,93.5,17.4,1
233,8.82562720392822,-0.153518900244944,2,-0.0935037427374783,-0.695829524768667,3.6519,0,0.507,0,378.95,307,6.2,70.4,48.3,1
158,6.11581685108108,3.34609694410901,9,0.553018734793929,-1.54701457236491,1.7573,0,0.605,0,353.89,403,19.58,100,24.3,1
154,4.84531018770238,5.67790047939977,14,0.575785257963076,-1.54701457236491,1.7494,0,0.871,1,321.02,403,19.58,96,17,1
141,5.84791896552054,3.90767821087601,8,0.637889913664838,1.62150192036674,1.4394,0,0.624,0,396.9,437,21.89,100,14.4,1
465,5.952659283873,2.96491205229112,19,0.922144908828823,0.833916637360556,3.0665,0,0.655,0,334.4,666,18.1,48.2,19.9,1
472,6.42120678297602,3.33018937748107,19,0.972481057837178,0.833916637360556,2.8965,0,0.58,0,393.37,666,18.1,75,23.2,1
461,6.12316565782187,4.40665489686494,25,0.986733084000734,0.833916637360556,2.5671,0,0.713,0,391.43,666,18.1,88.4,17.7,1
359,6.19626616009469,3.21426997985387,22,1.04593205570304,0.833916637360556,2.5091,0,0.77,0,390.74,666,18.1,81.3,22.6,1
467,6.67531801912551,3.10152469689605,22,1.06119035413388,0.833916637360556,2.5403,0,0.584,0,331.29,666,18.1,94.5,19.1,1
473,7.31419066966421,2.13445166000582,19,1.0815276492846,0.833916637360556,2.5329,0,0.614,0,374.68,666,18.1,67.6,29.8,1
368,9.32270741701515,0.625751485594806,26,1.10308845635889,0.833916637360556,1.3325,0,0.631,0,375.52,666,18.1,100,50,1
452,6.0316480746827,3.95144281832868,22,1.118783357068,0.833916637360556,2.3682,0,0.713,0,385.09,666,18.1,91.8,16.1,1
369,8.3069973719952,1.88352656044532,26,1.16265648347329,0.833916637360556,1.3567,0,0.631,1,375.33,666,18.1,96.8,50,1
481,6.76608438148185,3.20134550141372,17,1.16537917921538,0.833916637360556,3.3317,0,0.532,0,393.07,666,18.1,74.9,23.7,1
396,5.71418694744442,4.95017519199924,19,1.17684560946746,0.833916637360556,1.6768,0,0.693,0,396.9,666,18.1,96,12.5,1
459,5.78784496845118,3.65573243597426,26,1.23609730488857,0.833916637360556,2.7175,0,0.713,0,396.9,666,18.1,84.4,20,1
390,5.27023779061363,4.41869823600279,17,1.24549561341797,0.833916637360556,1.9265,0,0.7,0,394.43,666,18.1,97,15.1,1
372,8.75097176764901,1.5278692864868,25,1.31422930153939,0.833916637360556,1.1296,0,0.668,1,347.88,666,18.1,89.6,50,1
382,5.9964134001434,4.01640862254658,23,1.35620121079935,0.833916637360556,1.5804,0,0.7,0,396.9,666,18.1,100,11.3,1
377,5.67886611997731,3.74265622847179,19,1.38277536154235,0.833916637360556,1.358,0,0.671,0,396.9,666,18.1,98.8,13.3,1
399,5.29924022187874,4.76485015713074,20,1.38651151104938,0.833916637360556,1.5004,0,0.693,0,338.16,666,18.1,77.8,6.3,1
392,4.96118029972568,4.94190856944339,27,1.44775841696885,0.833916637360556,1.77,0,0.7,0,396.9,666,18.1,97,9.7,1
444,5.8818953762183,5.22230231997856,23,1.48740706617275,0.833916637360556,1.8956,0,0.74,0,240.52,666,18.1,96.6,10.8,1
367,7.23652528398837,3.82724129474819,25,1.50896405141576,0.833916637360556,1.5106,0,0.631,0,131.42,666,18.1,100,23.1,1
376,5.53011086041656,4.29335333495781,24,1.55730899607216,0.833916637360556,1.3449,0,0.671,0,363.02,666,18.1,93.3,13.9,1
385,5.37477577748958,5.6002367115684,28,1.59475409965225,0.833916637360556,1.4261,0,0.7,0,396.9,666,18.1,98.1,7.2,1
